"","idkey","year","state","state_abv","county_name","democrat_county_vote","republican_county_vote","other_county_vote","county_totalvotes","state_totalvotes","vep_turnout_rate","vap_turnout_rate","statecrime.population","statecrime.rates.property.all","statecrime.rates.property.burglary","statecrime.rates.property.larceny","statecrime.rates.property.motor","statecrime.rates.violent.all","statecrime.rates.violent.assault","statecrime.rates.violent.murder","statecrime.rates.violent.rape","statecrime.rates.violent.robbery","statecrime.totals.property.all","statecrime.totals.property.burglary","statecrime.totals.property.larceny","statecrime.totals.property.motor","statecrime.totals.violent.all","statecrime.totals.violent.assault","statecrime.totals.violent.murder","statecrime.totals.violent.rape","statecrime.totals.violent.robbery","redistrict_count","laborForce","employed","unemployed","unemploymentRate","polling_station"
"14304","NE_Deuel",2016,"Nebraska","NE","Deuel",120,809,55,984,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1067,1039,28,2.6,3
"14305","NE_Dixon",2016,"Nebraska","NE","Dixon",556,2041,185,2782,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,3086,2984,102,3.3,6
"14306","NE_Dodge",2016,"Nebraska","NE","Dodge",4544,9933,1052,15529,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,19237,18649,588,3.1,39
"14307","NE_Douglas",2016,"Nebraska","NE","Douglas",113798,108077,18558,240433,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,289613,280038,9575,3.3,217
"14308","NE_Dundy",2016,"Nebraska","NE","Dundy",89,823,41,953,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1202,1176,26,2.2,4
"14309","NE_Fillmore",2016,"Nebraska","NE","Fillmore",613,2130,198,2941,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,3201,3113,88,2.7,10
"14310","NE_Franklin",2016,"Nebraska","NE","Franklin",250,1347,76,1673,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1509,1464,45,3,4
"14311","NE_Frontier",2016,"Nebraska","NE","Frontier",161,1110,57,1328,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1578,1534,44,2.8,5
"14312","NE_Furnas",2016,"Nebraska","NE","Furnas",304,1921,115,2340,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,2731,2655,76,2.8,8
"14313","NE_Gage",2016,"Nebraska","NE","Gage",2935,6380,733,10048,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,11112,10749,363,3.3,10
"14314","NE_Garden",2016,"Nebraska","NE","Garden",153,869,53,1075,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1194,1155,39,3.3,4
"14315","NE_Garfield",2016,"Nebraska","NE","Garfield",121,821,38,980,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1162,1133,29,2.5,1
"14316","NE_Gosper",2016,"Nebraska","NE","Gosper",166,794,50,1010,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1062,1035,27,2.5,4
"14317","NE_Grant",2016,"Nebraska","NE","Grant",20,367,18,405,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,455,445,10,2.2,NA
"14318","NE_Greeley",2016,"Nebraska","NE","Greeley",210,912,53,1175,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1241,1203,38,3.1,4
"14319","NE_Hall",2016,"Nebraska","NE","Hall",6282,14408,1370,22060,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,31581,30429,1152,3.6,21
"14320","NE_Hamilton",2016,"Nebraska","NE","Hamilton",878,3783,343,5004,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,4679,4549,130,2.8,6
"14321","NE_Harlan",2016,"Nebraska","NE","Harlan",254,1496,82,1832,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1767,1723,44,2.5,6
"14322","NE_Hayes",2016,"Nebraska","NE","Hayes",30,472,12,514,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,593,579,14,2.4,3
"14323","NE_Hitchcock",2016,"Nebraska","NE","Hitchcock",161,1232,75,1468,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1313,1266,47,3.6,4
"14324","NE_Holt",2016,"Nebraska","NE","Holt",531,4354,233,5118,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,5892,5747,145,2.5,13
"14325","NE_Hooker",2016,"Nebraska","NE","Hooker",40,355,22,417,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,394,380,14,3.6,1
"14326","NE_Howard",2016,"Nebraska","NE","Howard",544,2284,166,2994,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,3318,3209,109,3.3,8
"14327","NE_Jefferson",2016,"Nebraska","NE","Jefferson",837,2399,258,3494,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,4245,4143,102,2.4,10
"14328","NE_Johnson",2016,"Nebraska","NE","Johnson",563,1355,171,2089,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,2103,2037,66,3.1,6
"14329","NE_Kearney",2016,"Nebraska","NE","Kearney",550,2531,215,3296,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,3761,3673,88,2.3,10
"14330","NE_Keith",2016,"Nebraska","NE","Keith",571,3235,228,4034,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,4643,4509,134,2.9,4
"14331","NE_Keya paha",2016,"Nebraska","NE","Keya paha",40,460,19,519,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,623,610,13,2.1,NA
"14332","NE_Kimball",2016,"Nebraska","NE","Kimball",230,1330,117,1677,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1982,1902,80,4,3
"14333","NE_Knox",2016,"Nebraska","NE","Knox",720,3188,207,4115,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,4745,4601,144,3,8
"14334","NE_Lancaster",2016,"Nebraska","NE","Lancaster",61898,61588,12737,136223,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,169981,165281,4700,2.8,197
"14335","NE_Lincoln",2016,"Nebraska","NE","Lincoln",2913,12164,1054,16131,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,18815,18238,577,3.1,24
"14336","NE_Logan",2016,"Nebraska","NE","Logan",32,400,21,453,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,486,472,14,2.9,1
"14337","NE_Loup",2016,"Nebraska","NE","Loup",48,323,14,385,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,398,384,14,3.5,1
"14338","NE_Madison",2016,"Nebraska","NE","Madison",2711,10628,1004,14343,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,19266,18738,528,2.7,22
"14339","NE_Mcpherson",2016,"Nebraska","NE","Mcpherson",14,257,16,287,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,466,455,11,2.4,1
"14340","NE_Merrick",2016,"Nebraska","NE","Merrick",602,2926,260,3788,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,4056,3910,146,3.6,5
"14341","NE_Morrill",2016,"Nebraska","NE","Morrill",284,1802,123,2209,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,2663,2579,84,3.2,9
"14342","NE_Nance",2016,"Nebraska","NE","Nance",281,1261,79,1621,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,2011,1956,55,2.7,6
"14343","NE_Nemaha",2016,"Nebraska","NE","Nemaha",785,2116,260,3161,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,3637,3505,132,3.6,8
"14344","NE_Nuckolls",2016,"Nebraska","NE","Nuckolls",353,1726,126,2205,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,2380,2311,69,2.9,8
"14345","NE_Otoe",2016,"Nebraska","NE","Otoe",2025,4860,572,7457,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,8307,8026,281,3.4,13
"14346","NE_Pawnee",2016,"Nebraska","NE","Pawnee",279,974,74,1327,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1663,1626,37,2.2,5
"14347","NE_Perkins",2016,"Nebraska","NE","Perkins",161,1217,77,1455,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1830,1790,40,2.2,1
"14348","NE_Phelps",2016,"Nebraska","NE","Phelps",572,3849,274,4695,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,4957,4833,124,2.5,10
"14349","NE_Pierce",2016,"Nebraska","NE","Pierce",382,3052,196,3630,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,4168,4059,109,2.6,5
"14350","NE_Platte",2016,"Nebraska","NE","Platte",2646,10965,822,14433,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,17068,16476,592,3.5,30
"14351","NE_Polk",2016,"Nebraska","NE","Polk",413,2028,141,2582,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,2898,2821,77,2.7,5
"14352","NE_Red willow",2016,"Nebraska","NE","Red willow",645,4258,267,5170,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,6009,5840,169,2.8,NA
"14353","NE_Richardson",2016,"Nebraska","NE","Richardson",818,2769,218,3805,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,4261,4124,137,3.2,12
"14354","NE_Rock",2016,"Nebraska","NE","Rock",70,687,41,798,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,896,873,23,2.6,1
"14355","NE_Saline",2016,"Nebraska","NE","Saline",1733,3004,399,5136,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,7391,7164,227,3.1,12
"14356","NE_Sarpy",2016,"Nebraska","NE","Sarpy",28033,45143,7404,80580,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,92568,89882,2686,2.9,52
"14357","NE_Saunders",2016,"Nebraska","NE","Saunders",2523,7555,782,10860,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,10935,10600,335,3.1,17
"14358","NE_Scotts bluff",2016,"Nebraska","NE","Scotts bluff",3207,10076,1034,14317,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,18951,18290,661,3.5,NA
"14359","NE_Seward",2016,"Nebraska","NE","Seward",1875,5454,593,7922,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,8802,8551,251,2.9,11
"14360","NE_Sheridan",2016,"Nebraska","NE","Sheridan",287,2211,110,2608,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,2753,2675,78,2.8,5
"14361","NE_Sherman",2016,"Nebraska","NE","Sherman",340,1150,83,1573,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1726,1671,55,3.2,6
"14362","NE_Sioux",2016,"Nebraska","NE","Sioux",81,616,39,736,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,788,767,21,2.7,2
"14363","NE_Stanton",2016,"Nebraska","NE","Stanton",417,2187,197,2801,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,3460,3370,90,2.6,4
"14364","NE_Thayer",2016,"Nebraska","NE","Thayer",499,2051,140,2690,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,2919,2848,71,2.4,7
"14365","NE_Thomas",2016,"Nebraska","NE","Thomas",30,344,19,393,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,451,436,15,3.3,1
"14366","NE_Thurston",2016,"Nebraska","NE","Thurston",919,1043,126,2088,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,2995,2852,143,4.8,8
"14367","NE_Valley",2016,"Nebraska","NE","Valley",339,1780,86,2205,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,2104,2045,59,2.8,7
"14368","NE_Washington",2016,"Nebraska","NE","Washington",2623,7424,785,10832,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,11169,10813,356,3.2,13
"14369","NE_Wayne",2016,"Nebraska","NE","Wayne",835,2693,248,3776,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,5656,5506,150,2.7,9
"14370","NE_Webster",2016,"Nebraska","NE","Webster",306,1330,72,1708,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,1722,1668,54,3.1,5
"14371","NE_Wheeler",2016,"Nebraska","NE","Wheeler",62,377,26,465,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,569,557,12,2.1,2
"14372","NE_York",2016,"Nebraska","NE","York",1186,4700,495,6381,844227,64.11,59.97,1907116,2263.3,337.9,1677.6,247.8,291,186.7,2.6,52.1,49.6,43163,6444,31994,4725,5550,3561,49,994,946,NA,7365,7166,199,2.7,7
"14373","NV_Carson city",2016,"Nevada","NV","Carson city",9610,13125,2281,25016,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,24529,23017,1512,6.2,NA
"14374","NV_Churchill",2016,"Nevada","NV","Churchill",2210,7830,898,10938,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,10304,9724,580,5.6,NA
"14375","NV_Clark",2016,"Nevada","NV","Clark",402227,320057,44872,767156,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,1040292,978799,61493,5.9,NA
"14376","NV_Douglas",2016,"Nevada","NV","Douglas",8454,17415,2016,27885,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,22069,20810,1259,5.7,NA
"14377","NV_Elko",2016,"Nevada","NV","Elko",3401,13551,1607,18559,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,26709,25497,1212,4.5,NA
"14378","NV_Esmeralda",2016,"Nevada","NV","Esmeralda",65,329,29,423,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,511,487,24,4.7,NA
"14379","NV_Eureka",2016,"Nevada","NV","Eureka",74,723,57,854,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,980,935,45,4.6,NA
"14380","NV_Humboldt",2016,"Nevada","NV","Humboldt",1386,4521,526,6433,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,7990,7545,445,5.6,NA
"14381","NV_Lander",2016,"Nevada","NV","Lander",403,1828,182,2413,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,3106,2909,197,6.3,NA
"14382","NV_Lincoln",2016,"Nevada","NV","Lincoln",285,1671,176,2132,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,1969,1863,106,5.4,NA
"14383","NV_Lyon",2016,"Nevada","NV","Lyon",6146,16005,1611,23762,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,21106,19500,1606,7.6,NA
"14384","NV_Mineral",2016,"Nevada","NV","Mineral",637,1179,181,1997,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,1994,1866,128,6.4,NA
"14385","NV_Nye",2016,"Nevada","NV","Nye",5094,13324,1177,19595,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,15905,14721,1184,7.4,NA
"14386","NV_Pershing",2016,"Nevada","NV","Pershing",430,1403,149,1982,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,2439,2293,146,6,NA
"14387","NV_Storey",2016,"Nevada","NV","Storey",752,1616,190,2558,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,1891,1770,121,6.4,NA
"14388","NV_Washoe",2016,"Nevada","NV","Washoe",97379,94758,17772,209909,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,227991,216417,11574,5.1,NA
"14389","NV_White pine",2016,"Nevada","NV","White pine",707,2723,343,3773,1125385,57.75,49.79,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340,NA,4448,4238,210,4.7,NA
"14390","NH_Belknap",2016,"New hampshire","NH","Belknap",13517,19315,2213,35045,744296,72.07,69.79,1334795,1512.9,222,1225.7,65.3,197.6,120.7,1.3,43.6,32,20194,2963,16360,871,2637,1611,17,582,427,NA,31425,30534,891,2.8,NA
"14391","NH_Carroll",2016,"New hampshire","NH","Carroll",12987,14635,1994,29616,744296,72.07,69.79,1334795,1512.9,222,1225.7,65.3,197.6,120.7,1.3,43.6,32,20194,2963,16360,871,2637,1611,17,582,427,NA,23700,23001,699,2.9,NA
"14392","NH_Cheshire",2016,"New hampshire","NH","Cheshire",22064,16876,2955,41895,744296,72.07,69.79,1334795,1512.9,222,1225.7,65.3,197.6,120.7,1.3,43.6,32,20194,2963,16360,871,2637,1611,17,582,427,NA,41455,40320,1135,2.7,NA
"14393","NH_Coos",2016,"New hampshire","NH","Coos",6563,7952,1112,15627,744296,72.07,69.79,1334795,1512.9,222,1225.7,65.3,197.6,120.7,1.3,43.6,32,20194,2963,16360,871,2637,1611,17,582,427,NA,14661,14108,553,3.8,NA
"14394","NH_Grafton",2016,"New hampshire","NH","Grafton",28510,19010,3671,51191,744296,72.07,69.79,1334795,1512.9,222,1225.7,65.3,197.6,120.7,1.3,43.6,32,20194,2963,16360,871,2637,1611,17,582,427,NA,48810,47656,1154,2.4,NA
"14395","NH_Hillsborough",2016,"New hampshire","NH","Hillsborough",99589,100013,14555,214157,744296,72.07,69.79,1334795,1512.9,222,1225.7,65.3,197.6,120.7,1.3,43.6,32,20194,2963,16360,871,2637,1611,17,582,427,NA,232318,225282,7036,3,NA
"14396","NH_Merrimack",2016,"New hampshire","NH","Merrimack",40198,37674,5776,83648,744296,72.07,69.79,1334795,1512.9,222,1225.7,65.3,197.6,120.7,1.3,43.6,32,20194,2963,16360,871,2637,1611,17,582,427,NA,82032,79938,2094,2.6,NA
"14397","NH_Rockingham",2016,"New hampshire","NH","Rockingham",79994,90447,10993,181434,744296,72.07,69.79,1334795,1512.9,222,1225.7,65.3,197.6,120.7,1.3,43.6,32,20194,2963,16360,871,2637,1611,17,582,427,NA,181940,176425,5515,3,NA
"14398","NH_Strafford",2016,"New hampshire","NH","Strafford",34894,29072,5034,69000,744296,72.07,69.79,1334795,1512.9,222,1225.7,65.3,197.6,120.7,1.3,43.6,32,20194,2963,16360,871,2637,1611,17,582,427,NA,72510,70662,1848,2.5,NA
"14399","NH_Sullivan",2016,"New hampshire","NH","Sullivan",10210,10796,1677,22683,744296,72.07,69.79,1334795,1512.9,222,1225.7,65.3,197.6,120.7,1.3,43.6,32,20194,2963,16360,871,2637,1611,17,582,427,NA,23625,23074,551,2.3,NA
"14400","NJ_Atlantic",2016,"New jersey","NJ","Atlantic",60924,52690,3677,117291,3874046,66.38,57.32,8944469,1544.6,282.7,1135.2,126.6,245,124.2,4.2,16.2,100.4,138152,25284,101540,11328,21914,11105,372,1453,8984,NA,122552,113490,9062,7.4,NA
"14401","NJ_Bergen",2016,"New jersey","NJ","Bergen",231211,175529,12556,419296,3874046,66.38,57.32,8944469,1544.6,282.7,1135.2,126.6,245,124.2,4.2,16.2,100.4,138152,25284,101540,11328,21914,11105,372,1453,8984,NA,481085,461139,19946,4.1,NA
"14402","NJ_Burlington",2016,"New jersey","NJ","Burlington",121725,89272,7946,218943,3874046,66.38,57.32,8944469,1544.6,282.7,1135.2,126.6,245,124.2,4.2,16.2,100.4,138152,25284,101540,11328,21914,11105,372,1453,8984,NA,230266,220040,10226,4.4,NA
"14403","NJ_Camden",2016,"New jersey","NJ","Camden",146717,72631,7244,226592,3874046,66.38,57.32,8944469,1544.6,282.7,1135.2,126.6,245,124.2,4.2,16.2,100.4,138152,25284,101540,11328,21914,11105,372,1453,8984,NA,252694,238868,13826,5.5,NA
"14404","NJ_Cape may",2016,"New jersey","NJ","Cape may",18750,28446,1526,48722,3874046,66.38,57.32,8944469,1544.6,282.7,1135.2,126.6,245,124.2,4.2,16.2,100.4,138152,25284,101540,11328,21914,11105,372,1453,8984,NA,46740,42164,4576,9.8,NA
"14405","NJ_Cumberland",2016,"New jersey","NJ","Cumberland",27771,24453,1780,54004,3874046,66.38,57.32,8944469,1544.6,282.7,1135.2,126.6,245,124.2,4.2,16.2,100.4,138152,25284,101540,11328,21914,11105,372,1453,8984,NA,66356,61413,4943,7.4,NA
